aten_op,input_shapes,calls,self_gpu_time_us,self_gpu_pct,avg_us_per_call
aten::copy_,"[[512, 207], [512, 207], []]",1,8.8,0.00,8.82
aten::copy_,"[[512, 169], [512, 169], []]",1,8.8,0.00,8.82
aten::copy_,"[[512, 201], [512, 201], []]",1,8.8,0.00,8.82
aten::copy_,"[[512, 48], [512, 48], []]",1,8.8,0.00,8.82
aten::copy_,"[[512, 71], [512, 71], []]",1,8.8,0.00,8.82
aten::copy_,"[[512, 77], [512, 77], []]",1,8.8,0.00,8.82
aten::copy_,"[[512, 78], [512, 78], []]",1,8.8,0.00,8.82
aten::copy_,"[[512, 118], [512, 118], []]",1,8.8,0.00,8.82
aten::copy_,"[[512, 121], [512, 121], []]",1,8.8,0.00,8.82
aten::copy_,"[[512, 135], [512, 135], []]",1,8.8,0.00,8.82
aten::copy_,"[[512, 151], [512, 151], []]",1,8.8,0.00,8.82
aten::copy_,"[[512, 57], [512, 57], []]",1,8.8,0.00,8.82
aten::copy_,"[[512, 64], [512, 64], []]",1,8.8,0.00,8.82
aten::copy_,"[[512, 67], [512, 67], []]",1,8.8,0.00,8.82
aten::copy_,"[[512, 76], [512, 76], []]",1,8.8,0.00,8.82
aten::copy_,"[[512, 133], [512, 133], []]",1,8.8,0.00,8.82
aten::copy_,"[[512, 166], [512, 166], []]",1,8.8,0.00,8.82
aten::copy_,"[[512, 183], [512, 183], []]",1,8.8,0.00,8.82
aten::copy_,"[[512, 189], [512, 189], []]",1,8.8,0.00,8.82
aten::copy_,"[[512, 196], [512, 196], []]",1,8.8,0.00,8.82
aten::copy_,"[[512, 155], [512, 155], []]",1,8.8,0.00,8.78
aten::copy_,"[[512, 191], [512, 191], []]",1,8.8,0.00,8.78
aten::copy_,"[[512, 198], [512, 198], []]",1,8.8,0.00,8.78
aten::copy_,"[[512, 25], [512, 25], []]",1,8.8,0.00,8.78
aten::copy_,"[[512, 26], [512, 26], []]",1,8.8,0.00,8.78
aten::copy_,"[[512, 42], [512, 42], []]",1,8.8,0.00,8.78
aten::copy_,"[[512, 34], [512, 34], []]",1,8.8,0.00,8.78
aten::copy_,"[[512, 53], [512, 53], []]",1,8.8,0.00,8.78
aten::copy_,"[[512, 56], [512, 56], []]",1,8.8,0.00,8.78
aten::copy_,"[[512, 68], [512, 68], []]",1,8.8,0.00,8.78
aten::copy_,"[[512, 113], [512, 113], []]",1,8.8,0.00,8.78
aten::copy_,"[[512, 124], [512, 124], []]",1,8.8,0.00,8.78
aten::copy_,"[[512, 154], [512, 154], []]",1,8.8,0.00,8.78
aten::copy_,"[[512, 162], [512, 162], []]",1,8.8,0.00,8.78
aten::copy_,"[[512, 100], [512, 100], []]",1,8.7,0.00,8.74
aten::copy_,"[[512, 104], [512, 104], []]",1,8.7,0.00,8.74
aten::copy_,"[[512, 171], [512, 171], []]",1,8.7,0.00,8.74
aten::copy_,"[[512, 172], [512, 172], []]",1,8.7,0.00,8.74
aten::copy_,"[[512, 175], [512, 175], []]",1,8.7,0.00,8.74
aten::copy_,"[[512, 181], [512, 181], []]",1,8.7,0.00,8.74
aten::copy_,"[[512, 18], [512, 18], []]",1,8.7,0.00,8.74
aten::copy_,"[[512, 36], [512, 36], []]",1,8.7,0.00,8.74
aten::copy_,"[[512, 38], [512, 38], []]",1,8.7,0.00,8.74
aten::copy_,"[[512, 39], [512, 39], []]",1,8.7,0.00,8.74
aten::copy_,"[[512, 58], [512, 58], []]",1,8.7,0.00,8.74
aten::copy_,"[[512, 60], [512, 60], []]",1,8.7,0.00,8.74
aten::copy_,"[[512, 61], [512, 61], []]",1,8.7,0.00,8.74
aten::copy_,"[[512, 62], [512, 62], []]",1,8.7,0.00,8.74
aten::copy_,"[[512, 30], [512, 30], []]",1,8.7,0.00,8.74
aten::copy_,"[[512, 35], [512, 35], []]",1,8.7,0.00,8.74
aten::copy_,"[[512, 167], [512, 167], []]",1,8.7,0.00,8.74
aten::copy_,"[[512, 173], [512, 173], []]",1,8.7,0.00,8.74
aten::copy_,"[[512, 186], [512, 186], []]",1,8.7,0.00,8.74
aten::copy_,"[[512, 90], [512, 90], []]",1,8.7,0.00,8.70
aten::copy_,"[[512, 125], [512, 125], []]",1,8.7,0.00,8.70
aten::copy_,"[[512, 28], [512, 28], []]",1,8.7,0.00,8.70
aten::copy_,"[[512, 188], [512, 188], []]",1,8.7,0.00,8.70
aten::copy_,"[[512, 55], [512, 55], []]",1,8.7,0.00,8.70
aten::copy_,"[[512, 29], [512, 29], []]",1,8.7,0.00,8.70
aten::copy_,"[[512, 10], [512, 10], []]",1,8.7,0.00,8.70
aten::copy_,"[[512, 24], [512, 24], []]",1,8.7,0.00,8.66
aten::copy_,"[[512, 110], [512, 110], []]",1,8.7,0.00,8.66
aten::copy_,"[[512, 180], [512, 180], []]",1,8.7,0.00,8.66
aten::copy_,"[[512, 184], [512, 184], []]",1,8.7,0.00,8.66
aten::copy_,"[[512, 192], [512, 192], []]",1,8.7,0.00,8.66
aten::copy_,"[[512, 170], [512, 170], []]",1,8.7,0.00,8.66
aten::copy_,"[[512, 177], [512, 177], []]",1,8.7,0.00,8.66
aten::copy_,"[[512, 137], [512, 137], []]",1,8.7,0.00,8.66
aten::copy_,"[[512, 157], [512, 157], []]",1,8.6,0.00,8.62
aten::copy_,"[[512, 187], [512, 187], []]",1,8.6,0.00,8.58
aten::copy_,"[[512, 37], [512, 37], []]",1,8.6,0.00,8.58
aten::bitwise_not,[[]],2,8.6,0.00,4.29
aten::copy_,"[[512, 202], [512, 202], []]",1,8.6,0.00,8.58
aten::copy_,"[[512, 176], [512, 176], []]",1,8.5,0.00,8.54
aten::copy_,"[[512, 70], [512, 70], []]",1,8.5,0.00,8.54
aten::copy_,"[[512, 114], [512, 114], []]",1,8.5,0.00,8.50
aten::copy_,"[[512, 174], [512, 174], []]",1,8.5,0.00,8.50
aten::copy_,"[[512, 21], [512, 21], []]",1,8.5,0.00,8.50
aten::copy_,"[[512, 197], [512, 197], []]",1,8.5,0.00,8.50
aten::all,"[[512, 11]]",1,8.3,0.00,8.26
aten::all,"[[512, 10]]",1,8.0,0.00,8.02
aten::all,"[[512, 14]]",1,8.0,0.00,7.98
aten::fill_,"[[1], []]",2,7.9,0.00,3.93
aten::any,"[[512, 9, 1], [], []]",1,7.6,0.00,7.62
aten::fill_,"[[512, 9], []]",2,7.5,0.00,3.77
aten::any,"[[512, 9]]",1,7.3,0.00,7.26
aten::eq,"[[1, 1], [1, 1]]",2,6.9,0.00,3.45
aten::sum,"[[512], []]",1,6.1,0.00,6.09
aten::lt,"[[1], []]",1,5.9,0.00,5.93
aten::copy_,"[[1], [1], []]",4,5.9,0.00,1.47
aten::ne,"[[512, 9], []]",1,5.8,0.00,5.77
aten::eq,"[[512, 9, 1], [1, 1, 1]]",1,5.7,0.00,5.65
aten::masked_fill_,"[[512, 9], [512, 9], []]",1,5.0,0.00,5.01
aten::cumsum,"[[512, 9], [], []]",1,4.9,0.00,4.89
aten::mul,"[[], []]",1,4.5,0.00,4.53
aten::add,"[[512, 9], [512, 9], []]",1,4.1,0.00,4.13
aten::eq,"[[512], []]",1,4.0,0.00,3.97
aten::sub,"[[512, 9], [], []]",1,4.0,0.00,3.97
aten::eq,"[[512, 9], []]",1,3.1,0.00,3.13
aten::gt,"[[], []]",1,2.8,0.00,2.81
